,ID,name,category,main_category,goal,pledged,state,backers
126103,1749003589,SKYLAUNCH: SPACE EDGE ROCKET PROBE LAUNCH VALIANT 1 MISSION,Space Exploration,Technology,180000.0,348.0,canceled,13
126106,1749019880,Hand made personalised metal and Resin jewellery. (Canceled),Jewelry,Fashion,1000.0,0.0,canceled,0
126178,1749367416,Monthly popular science/tech/business magazine for students,Periodicals,Publishing,10000.0,85.0,failed,4
126179,1749376150,Lev Samson debut album wants YOU!,Indie Rock,Music,20000.0,2026.0,failed,4
126184,174940595,My little European love story,Fiction,Publishing,1200.0,0.0,failed,0
126196,1749445438,Retina Photos - Grey Days in South Wales,Photography,Photography,750.0,302.0,failed,20
126200,1749477705,The Pigeon Fancier,Documentary,Film & Video,1000.0,10.0,failed,1
126201,1749482076,Little Lackbeard,Webseries,Film & Video,1000.0,1300.0,successful,22
126209,1749520466,The River Dovey,Nature,Photography,30.0,0.0,failed,0
126244,1749711976,iPad Bag by Loafer Co - A new fashion brand of Creativewear,Fashion,Fashion,7500.0,3427.0,failed,65
126251,1749746211,PORTELBELT - fits in a few seconds (Canceled),Product Design,Design,12800.0,506.0,canceled,16
126253,1749748850,Maria's Streetside Pop-Up Bistro - Real Spanish food,Restaurants,Food,125000.0,0.0,canceled,0
126264,1749796910,Old Rusty Shite,Photobooks,Photography,500.0,10.0,failed,1
126285,1749904072,Amazon 2015,Journalism,Journalism,6000.0,237.0,failed,4
126288,1749934502,"HOLLADAY - Contemporary Clothing, Made & Printed in London",Ready-to-wear,Fashion,7000.0,1235.0,canceled,6
126292,1749960730,#Rehash Entertainment,Web,Journalism,500.0,0.0,failed,0
126303,1750050594,Gay Block Tango (Canceled),Comedy,Film & Video,500.0,0.0,canceled,0
126321,1750178844,DyslexiaFriends,Publishing,Publishing,200.0,0.0,failed,0
126328,1750216719,The Cavern Dwellers,Horror,Film & Video,6000.0,492.0,failed,21
126332,175025504,i just want to draw pictures of kim kardashian,Digital Art,Art,350.0,85.0,failed,4
126355,1750363014,Ride Skincare - Natural Skincare for Outdoor Sports,Design,Design,7000.0,748.0,failed,28
126385,175051121,JESSICA RUSSELL FLINT DESIGN,Design,Design,20000.0,22101.0,successful,90
126392,1750569105,"Greyscale Productions Presents ""A Night with Hitchcock""",Film & Video,Film & Video,250.0,254.0,successful,10
126404,1750679390,Fashion and Photography Presentation at London Fashion Week,Fashion,Fashion,1000.0,0.0,canceled,0
126408,1750683621,Once  Apon a Time In The West - A Western film documentary..,Documentary,Film & Video,60000.0,1.0,failed,1
126419,1750781820,SEX AND SPOOKS AND SAUVIGNON - LET'S GET IT OUT THERE!,Publishing,Publishing,1800.0,1851.0,successful,72
126420,1750787065,The Camper Crusade,Documentary,Film & Video,9000.0,0.0,failed,0
126452,1750960253,GamesTheMonkey Livestream - 30 Episodes of Awesomeness!,Webseries,Film & Video,10000.0,10.0,failed,1
126455,1750964193,Nutmeg: The Scottish Football Periodical,Print,Journalism,10000.0,14599.5,successful,432
126466,1751059547,Dynamite Burgers,Restaurants,Food,200000.0,0.0,failed,0
126473,175109680,Oven net griller assembly (Canceled),Product Design,Design,45000.0,0.0,canceled,0
126501,1751239529,The �1 challenge,Web,Technology,10000.0,0.0,failed,0
126502,1751239576,Take me home (Canceled),Places,Photography,500.0,30.0,canceled,1
126515,175135100,AdventureX 2016: The Narrative Games Convention,Video Games,Games,2500.0,4672.0,successful,181
126517,1751361697,Escape to the RedLightDisctrict,Games,Games,5000.0,1.0,failed,1
126538,1751509940,Tie-dye isn't dead! Get your original,Fashion,Fashion,350.0,88.0,failed,3
126555,1751633813,An Undertaking,Documentary,Film & Video,1000.0,1000.0,successful,21
126583,1751769191,The Blind Raven Wands & Wizarding Woodwork,Woodworking,Crafts,2500.0,282.0,failed,15
126595,175186030,�1 x 300 000 :),Spaces,Food,300000.0,10.0,failed,1
126598,1751898728,SURVIVOR X - Retro style platformer with a modern twist,Video Games,Games,2400.0,37.0,failed,2
126643,175219624,Join Elysia On Her Journey...,Comics,Comics,20000.0,21810.01,successful,261
126645,1752215807,"""Chuck J. Brubecker""",Restaurants,Food,95000.0,1000.0,failed,28
126653,1752261163,Woolwich Contemporary Print Fair,Art,Art,5000.0,5229.0,successful,61
126656,1752284517,The Sci-My Lie Issue 1 | A Science-Mystery Comic,Comic Books,Comics,3000.0,73.0,live,3
126660,1752288166,Darklands: Mighty Monsters,Tabletop Games,Games,10000.0,39721.0,successful,231
126661,1752296895,Taiyemi - THE AGELESS ONE CONCERT,Music,Music,5000.0,200.0,failed,4
126669,1752335927,Spraying Bricks - Documentary Series On Street Art Culture,Art,Art,20000.0,13294.0,failed,86
126674,175236465,Secret Life of Urban Explorers,Documentary,Film & Video,110.0,125.0,successful,14
126685,1752420451,On Youth,Documentary,Film & Video,6150.0,6161.0,successful,60
126705,1752513639,UnDead Games,Video Games,Games,550000.0,195.0,failed,3
126706,1752517388,Kittens Back,Documentary,Film & Video,400.0,20.0,failed,1
126707,175252173,30mm Ayame Battlesuit Miniatures,Tabletop Games,Games,4000.0,1570.0,failed,28
126738,1752771910,"PuzzlePork: Coming to PC, Mac iOS and Android",Games,Games,500.0,500.0,successful,8
126751,1752850248,"WabiSabi Coworking Community and Space, Belfast",Design,Design,30000.0,541.0,failed,15
126752,1752873799,A Year in the Ring (Documentary),Documentary,Film & Video,4527.0,0.0,failed,0
126756,1752905635,Connectere - Easy Personal Home VPN,Hardware,Technology,10000.0,259.0,failed,2
126777,1753047811,The Love Shack,Plays,Theater,1500.0,75.0,failed,4
126788,1753115058,Launch of UK fashion brand City Of London Fashion,Fashion,Fashion,38000.0,10.0,failed,1
126799,1753156302,Smiley & The Underclass: Debut Album,Punk,Music,500.0,604.0,successful,23
126816,1753285539,Miniature Wargaming Basing Accessory Molds,Tabletop Games,Games,500.0,503.0,successful,18
126822,1753324264,Ross Thornhill Photography Calendar 2014,Photography,Photography,1500.0,62.0,failed,7
126823,1753325020,TableAir - Your smart table!,Hardware,Technology,30000.0,40.0,failed,3
126828,1753345121,What a disaster!,Playing Cards,Games,650.0,1.0,failed,1
126835,1753380152,Abbie Lammas' upcoming album,Music,Music,300.0,181.0,failed,16
126848,1753445418,Aperture - Tactical Camera Strap,Product Design,Design,2000.0,2040.0,successful,34
126877,1753644438,Invisible: Britain's Forgotten People,Documentary,Film & Video,3000.0,145.0,failed,9
126884,1753684379,Cathays Working Men's Club for UK Easter No.1,Music,Music,3000.0,340.5,undefined,0
126909,1753781152,I draw your thing (Canceled),Art,Art,20.0,0.0,canceled,0
126952,1754036961,One Big Community,Documentary,Film & Video,500.0,0.0,failed,0
126970,1754119894,Taupe - the second album.,Music,Music,1500.0,1605.0,successful,67
126991,1754224361,Two Punks And A Tandem,Theater,Theater,3500.0,3640.2,successful,154
127007,1754328458,Framing my paintings/drawings for my first London exhibition,Painting,Art,50.0,194.0,successful,11
127008,1754352251,Journal of Applied Education Research,Academic,Publishing,1500.0,1635.0,successful,77
127011,1754365602,Somebody I Used to Know,Experimental,Theater,2500.0,2647.45,successful,98
127021,1754426253,Post Mortem Issue #1,Comic Books,Comics,1800.0,2717.62,successful,105
127053,1754675692,My book is your book. (Canceled),Fiction,Publishing,2000.0,0.0,canceled,0
127083,1754834080,Skull Kid EP 01,Electronic Music,Music,1500.0,1.0,failed,1
127114,1755025860,Create Digital Artwork,Art,Art,70.0,1.0,live,1
127115,1755026231,WENTFOREST,Video Games,Games,20000.0,25.0,failed,2
127134,1755149102,Greg The Geek,Video Games,Games,100.0,113.0,successful,12
127140,1755204130,Worry Dolls Debut Album,Country & Folk,Music,2000.0,4690.0,successful,235
127146,1755232676,MATTOX bags and satchels: ethical and innovative luxury.,Accessories,Fashion,5000.0,38.0,live,1
127164,1755319121,Bespoke Re-enactment Bars,Drinks,Food,5960.0,1006.0,failed,33
127175,1755367596,'Pooch Proposal' a stop-motion film by Westley Wood,Animation,Film & Video,26000.0,5934.0,failed,87
127186,1755421421,Swipe to Kill: HTML5 Mobile Game & Development Tutorial,Video Games,Games,6000.0,865.0,failed,12
127192,1755464280,i-MAGAZINE.,Publishing,Publishing,15000.0,50.0,failed,1
127196,1755499491,The Two Damp Badgers Podcast,Journalism,Journalism,1200.0,0.0,failed,0
127220,1755672841,Too Sweet.,Fashion,Fashion,170.0,110.0,failed,6
127224,1755686363,LUGU a storytelling card game (Canceled),Tabletop Games,Games,5000.0,3194.0,canceled,64
127246,1755799177,Terrain: The Debut Album,Rock,Music,2250.0,2883.0,successful,101
127262,1755889245,"Smoojj: low calorie, healthier puds - no compromise on taste",Food,Food,12100.0,2238.0,failed,9
127266,1755935714,Brett Domino - Debut Album,Hip-Hop,Music,10000.0,11000.97,successful,599
127273,1755971328,The Happy Tree Project -  a digital game for kids by kids,Video Games,Games,12500.0,910.5,canceled,24
127274,175597196,Hyper Sentinel,Video Games,Games,35000.0,12653.23,failed,286
127287,1756032196,PAPRIKA - new album!,World Music,Music,9000.0,3889.0,failed,58
127321,1756200187,Mobkeys - Mobile Keyboards for your iPad (Canceled),Hardware,Technology,145000.0,441.0,canceled,5
127334,175628877,From Cambridge Big Issue Seller to Cambridge Postcard Seller,Product Design,Design,800.0,1257.5,successful,94
127344,1756338750,Spooly - World's First Magnetic Charging Cables,Product Design,Design,30000.0,100226.0,successful,3951
127359,1756399037,"Robotics book project - Cheap,simple,fun!",DIY Electronics,Technology,1500.0,113.0,failed,8
127384,1756552614,Festival of the Beats,Mixed Media,Art,500.0,125.0,failed,3
127427,1756790838,465 London,Apparel,Fashion,10000.0,68.0,failed,2
127440,1756837615,Funding for the Marketing & PR for Debut Single 'Heartache',Music,Music,500.0,510.0,successful,17
127443,1756864983,Echo Tokyo (Canceled),Comics,Comics,4000.0,1909.0,canceled,40
127447,1756883659,Diembe - A coming-of-age Basketball Film,Shorts,Film & Video,7000.0,7067.0,successful,98
127493,1757166386,Help bring MCDC to Slovakia and Czech Republic,Performances,Dance,1500.0,1505.99,successful,72
127494,1757176833,Utility Belt | For Everyday Adventure,Product Design,Design,5000.0,2688.0,failed,55
127520,1757276593,Newport Animation Grad Show 2014,Animation,Film & Video,260.0,411.0,successful,18
127536,1757365310,Parallel Town,Fiction,Publishing,1400.0,136.0,failed,5
127539,1757379582,The Complete Guide to Instant Wisdom - Volume One,Publishing,Publishing,1150.0,220.0,failed,6
127548,1757432243,The Golden Thread,Nonfiction,Publishing,2500.0,2500.0,successful,54
127550,175743539,"Sex, Relationships, Dating, Nutrition & Grooming",Academic,Publishing,50000.0,11.0,failed,3
127552,1757447330,huuno - Snap. Share. Discover.,Apps,Technology,500.0,616.0,successful,19
127588,1757660166,The physical manifestation of geek rage!,Film & Video,Film & Video,150.0,0.0,failed,0
127593,1757695193,"Marla Bell, London based musician Debut EP",Music,Music,500.0,0.0,failed,0
127615,1757851598,Mancinism Organic Apparel: Equality & Diversity,Apparel,Fashion,4500.0,4530.0,successful,9
127617,1757880852,ISLE OF DEATH,Experimental,Film & Video,3500.0,1435.0,failed,13
127622,1757897990,Bards Without Borders (BWB) Launch,Theater,Theater,500.0,595.0,successful,22
127662,1758131999,Lamoova The Transmedia Serie - Try to make it inside !,Animation,Film & Video,5000.0,207.0,canceled,6
127699,1758318907,Medieval Havoc: Fall of Maelyss (Browser Game),Video Games,Games,3000.0,133.0,failed,13
127708,1758384624,Ground and Pound shaker bottles.,Product Design,Design,15000.0,742.0,failed,29
127714,1758407164,Tribe Hunters,Comic Books,Comics,800.0,1665.0,successful,71
127721,175842778,?? Miss Bridget Walsh and ALL The Things ??,Music,Music,15000.0,15083.0,successful,100
127728,1758471442,"TETRATOOL: A Multi-Functional Tool To Fish, Dive & Survive",Product Design,Design,8000.0,922.0,failed,32
127758,1758629637,A brighter future for Transgender people - Documentary,Documentary,Film & Video,5000.0,16.0,failed,3
127764,1758682241,Spriggledop Adventuring Club,Mixed Media,Art,1000.0,1020.0,successful,18
127773,1758725072,Strategy RPG staring you!,Video Games,Games,10000.0,10.0,failed,1
127781,1758766083,BE A PART OF HAZEL'S FIRST FULL LENGTH ALBUM,Music,Music,20000.0,377.0,failed,6
127782,1758773529,Kingdom Forge-Bringing Blacksmithing back!,Crafts,Crafts,1500.0,230.0,failed,9
127784,1758796799,Just another bug hunt?,Video Games,Games,3000.0,1434.0,failed,26
127787,175881345,"MANANA FESTIVAL - Santiago de Cuba, May 2016. Make it happen",Music,Music,40000.0,47095.0,successful,393
127799,1758860622,Slimming Tracker,Apps,Technology,3000.0,16.0,failed,5
127819,175893535,Dead Inside,Fiction,Publishing,1500.0,31.0,failed,2
127841,1759056565,BULBING: a Magical Lamp Design | Light up your life!,Design,Design,12000.0,111854.0,successful,1830
127859,1759209328,the peregrine project,Animals,Photography,1500.0,0.0,failed,0
127868,1759277075,Innovative Mac Browser - which dares to think different,Software,Technology,750.0,9.0,failed,3
127875,1759320704,Eye Spy That,Video Games,Games,12000.0,116.0,failed,9
127876,1759322095,My Little Swarm,Nature,Photography,950.0,0.0,failed,0
127897,175946299,Step-By-Step Guide On How To Stay Secure & Anonymous Online,Web,Technology,500.0,115.0,failed,7
127904,1759504681,BOTTEGA BAR,Restaurants,Food,10000.0,0.0,failed,0
127906,1759506384,Engage Magazine Issue 1,Periodicals,Publishing,25000.0,21.0,failed,3
127909,1759509132,RECKLESS @ The Rose Playhouse,Performance Art,Art,5000.0,5720.0,successful,64
127916,1759550015,DV Closet,Apps,Technology,11000.0,11003.0,successful,58
127921,1759573369,Self-HELP! - a short film,Shorts,Film & Video,2000.0,2101.0,successful,19
127951,1759706176,SCENE1TAKE1'S BATTLE SCENE NEEDS FUNDING BY THE 29TH JUNE,Film & Video,Film & Video,350.0,100.0,failed,5
127968,1759776221,Travelling to Nar and Phu to find Yartsa Gunbu,Photography,Photography,2500.0,14.0,failed,2
128019,1760085630,Project no longer available on kickstarter. (Canceled),Hardware,Technology,3000.0,130.0,canceled,2
128035,1760163587,Dream Bakery.,Vegan,Food,3000.0,0.0,failed,0
128036,1760166513,A Christmas Carol in Comic Strip Form,Graphic Novels,Comics,4750.0,794.0,failed,35
128055,1760256485,Fable Candles: Handmade Natural Soy Candles,Candles,Crafts,3000.0,516.0,failed,21
128062,1760302144,Barrule - New Album: Manannan's Cloak,Country & Folk,Music,2500.0,2821.0,successful,80
128099,1760535968,Captain Justice,Film & Video,Film & Video,50.0,0.0,failed,0
128113,1760640951,This is My Life ?,Drama,Film & Video,600.0,628.0,successful,15
128114,1760650792,Imagine - Short Film,Drama,Film & Video,500.0,660.0,successful,15
128128,1760713491,GWUK CS:GO Tournaments,Video Games,Games,1000.0,0.0,failed,0
128130,1760749629,Dog Treat Business,Food,Food,400.0,0.0,failed,0
128132,1760776877,Final Fantasy Museum and cafe (Canceled),Games,Games,25000.0,1.0,canceled,1
128154,176089766,Moo'd Cereal House,Food,Food,1500.0,275.0,failed,9
128170,1761042404,"Exihibition At The Brick Lane Gallery, London",Photography,Photography,1200.0,15.0,failed,2
128183,1761126514,"Girls, Tattoos and Cameras. (Canceled)",Photography,Photography,10000.0,0.0,canceled,0
128193,1761182551,Mister Stokes: The Man-Woman of Manchester,Theater,Theater,300.0,355.0,successful,22
128209,1761242555,2KM2 funding the original album IT WAS TOUGH (Canceled),Rock,Music,3333.0,482.0,canceled,16
128211,1761257135,"Domestic Violence Short Film ""Even Odds"" by TTL",Shorts,Film & Video,2000.0,58.0,failed,2
128214,1761289973,Travels Off Track,Places,Photography,8000.0,0.0,live,0
128231,176136782,Help illustrate and publish my children's picture book,Children's Books,Publishing,1920.0,0.0,failed,0
128233,1761376275,MacP Books,Children's Books,Publishing,1000.0,35.0,failed,5
128244,1761438701,BaristaCats Cat Cafe,Food,Food,35000.0,1525.0,failed,24
128247,1761461075,The 3D framer,Crafts,Crafts,500.0,0.0,failed,0
128251,1761482739,Creative Differences: Art Warfare (Art Battle Show),Mixed Media,Art,1000.0,24.0,canceled,5
128261,1761549058,St. Michael Boat Parties - Halloween and Beyond!,Spaces,Theater,300.0,1373.24,successful,59
128271,1761581727,Decided Books - the next step in crowdfunding books,Publishing,Publishing,65400.0,60.0,failed,1
128277,1761610760,Yana S Exclusive Designs,Fashion,Fashion,4000.0,0.0,failed,0
128295,1761703974,the autonomous solar powered circumnavigating boat project.,Robots,Technology,2200.0,163.0,failed,5
128307,1761789713,Dottie Mai's Debut Album (Canceled),Pop,Music,3500.0,133.0,canceled,5
128311,1761816241,The One Shot Movie Competition 2013 Awards Evening,Shorts,Film & Video,3200.0,71.0,failed,3
128314,1761838071,REBEL,Documentary,Film & Video,3000.0,5000.0,successful,3
128327,1761897499,A FAMILY AFFAIR Soundtrack and Outreach Campaign,World Music,Music,8000.0,8250.0,successful,131
128343,1761979504,RAM Thailand Action movie,Action,Film & Video,42966.0,10.0,failed,1
128375,1762166535,The Fabulous Females of Video Games,Illustration,Art,4500.0,230.0,failed,8
128377,1762181016,The Cairngorms in Winter with Chris Townsend,Documentary,Film & Video,5000.0,5290.0,successful,172
128387,176228739,the kilted caddie,Publishing,Publishing,5000.0,0.0,undefined,0
128395,1762359399,Trash Talk,Playing Cards,Games,3000.0,87.0,failed,4
128401,1762384691,'Basking in Refracted Glory' cards of great women scientists,Art,Art,450.0,513.0,successful,26
